created_tx_hash,created_vout,created_time,address,value_sats
9962d5c704ec27243364cbe9d384808feeac1c15c35ac790dffd1e929829b271,0,2009-01-09 04:23:40.000000 UTC,17abzUBJr7cnqfnxnmznn8W38s9f9EoXiq,5000000000
e1afd89295b68bc5247fe0ca2885dd4b8818d7ce430faa615067d7bab8640156,0,2009-01-09 04:33:09.000000 UTC,1DMGtVnRrgZaji7C9noZS3a1QtoaAN2uRG,5000000000
50748b7a193a0b23f1e9494b51131d2f954cc6cf4792bacc69d207d16002080d,0,2009-01-10 04:45:46.000000 UTC,1CYG7y3fukVLdobqgUtbknwWKUZ5p1HVmV,5000000000
e79fc1dad370e628614702f048edc8e98829cf8ea8f6615db19f992b1be92e44,0,2009-01-10 04:45:58.000000 UTC,16kktFTqsruEfPPphW4YgjktRF28iT8Dby,5000000000
a3e0b7558e67f5cadd4a3166912cbf6f930044124358ef3a9afd885ac391625d,0,2009-01-10 05:03:11.000000 UTC,1LPBetDzQ3cYwqQepg4teFwR7FnR1TkMCM,5000000000
f925f26deb2dc4696be8782ab7ad9493d04721b28ee69a09d7dfca51b863ca23,0,2009-01-10 05:12:14.000000 UTC,1DJkjSqW9cX9XWdU71WX3Aw6s6Mk4C3TtN,5000000000
9b9e461221e5284f3bfe5656efdc8c7cc633b2f1beef54a86316bf2ae3a3e230,0,2009-01-10 05:22:54.000000 UTC,1P9VmZogiic8d5ZUVZofrdtzXgtpbG9fop,5000000000
ee1afca2d1130676503a6db5d6a77075b2bf71382cfdf99231f89717b5257b5b,0,2009-01-10 05:39:55.000000 UTC,15ubjFzmWVvj3TqcpJ1bSsb8joJ6gF6dZa,5000000000
e0175970efb4417950921bfcba2a3a1e88c007c21232ff706009cc70b89210b4,0,2009-01-10 05:49:13.000000 UTC,1Fi7o3BKMcT82NVtnMRNqsj8aE5CWbAo4z,5000000000
9e2eaf1d7e5178a2d116f331c340f1f7fd6de7540783ac36a7054fe9a4d64943,0,2009-01-10 06:04:27.000000 UTC,1DmKBaveG8iQA7nTGpRQ1bf8cJ7zqSMCjJ,5000000000
e1cf3476234d8446653ad52a8939ed792003eefdcd0e897319ab9d2cb4c14c8c,0,2009-01-10 06:06:51.000000 UTC,1AqC4PhwYf7QAyGBhThcyQCKHJyyyLyAwc,5000000000
43c39b8b3728c6cb26fae0fc18803ca6cf43e15fde218e3dfbd54e633cf6753e,0,2009-01-10 06:17:57.000000 UTC,1JXLFv719ec3bzTXaSq7vqRFS634LErtJu,5000000000
9b0f52332d7d013b49016416c4818b5abb80b01ca526b7b813830348ad2321be,0,2009-01-10 06:24:06.000000 UTC,15VF3MsCzjHmFQ3wK3SMrTEBTmFY8zhJnU,5000000000
67c1e8143bb6ad221a4ce77d6c8be68f2e25e0743f51b2db1a7b22bab59014dc,0,2009-01-10 06:54:10.000000 UTC,1KDnp5D9sEUNGFY2z4JiKhwfbm7zqYp4Bz,5000000000
230cf03a6ce420eaa42e3c64feebb47920f3470efb4323b4574b4b6e5a004f65,0,2009-01-10 06:56:13.000000 UTC,1G43MvhzCqRz1ctsQUmgU4LgLuSVdfU557,5000000000
f399cb6c5bed7bb36d44f361c29dd5ecf12deba163470d8835b7ba0c4ed8aebd,0,2009-01-10 15:30:57.000000 UTC,18a3JX7ZZvu5CdaqY33RxzXB3ytEjspsGq,5000000000
c361e2f4581f035dd58b99788347884e046e47b4c17ec347344ff8b24cd377ec,0,2009-01-10 15:31:43.000000 UTC,1GnYgH4V4kHdYEdHwAczRHXwqxdY7xars1,5000000000
f5e26c8b82401c585235c572ba8265f16f7d9304ed8e31c198eab571754f5331,0,2009-01-10 15:42:02.000000 UTC,17x23dNjXJLzGMev6R63uyRhMWP1VHawKc,5000000000
86b33edba8ff663b0f73ef487e4433f34d26ef91de15659d2cc09594d27b52cb,0,2009-01-10 15:52:16.000000 UTC,1PHB5i7JMEZCKvcjYSQXPbi5oSK8DoJucS,5000000000
2b9905f06583c01454f10f720b5709e3b667c9dd3d9efc423c97b7e70afdc0c9,0,2009-01-10 15:59:31.000000 UTC,1Bw7RG9a19SjCNszmXQZhBwe1gEj4Vb2JZ,5000000000
bdeaa0089cd84670da5e6385f0185c2d7978bf57a1aa5540d3ff3b3eabaa1210,0,2009-01-10 16:12:19.000000 UTC,1MKRkcXG7cUb83EGNjK5TSHcKgVjVMTou5,5000000000
223b0620a8f1c1f23a2ebf8032ed11321b921017d01974e74cddd651319b5474,0,2009-01-10 16:18:58.000000 UTC,1BTsxjF9rXtFvUZ2UFditbeUpohGgKCxUt,5000000000
852b1997ed935ba638078998e2d15bc8a91b8ad232e2d988e22c969eba3bafe0,0,2009-01-10 16:32:33.000000 UTC,16bo8EmUnLJAmtDNavgcs1BQ5rU4YcR9UC,5000000000
d05d256fbd5845b30039e37d48215788a4e438249048c47ddb9c83cd927d4d5a,0,2009-01-10 16:43:09.000000 UTC,1NHHWnZKTetjZZfAbVjTS9EHQafdH6xn8a,5000000000
6d344eb5d67ed329a1c1d7603bba4b85d5916435b49f7a585bb370b76820287d,0,2009-01-10 16:59:22.000000 UTC,1DpJP16GXSht3hJ5DZDumKcwAFqQQVkffN,5000000000
e690daeb9f73d29d8a22cb4b5ec29970e9b32283d4376adeaad8691ccb449a68,0,2009-01-10 17:11:28.000000 UTC,1DpSDwF12wX5ogkS2HXabT7iWtCkAqJD9k,5000000000
1484c18ba443b13851098597d8cb6d49d5983eab63c53d6b0dcc565612e7ca6b,0,2009-01-10 17:11:51.000000 UTC,1KzvBTUbdwNBXiTkzr1msFUtPf7Vu2zLiu,5000000000
04391286b3aefbb5df4cdb515ac7fce7942525fa602e1d7757e90a4fd41a1e20,0,2009-01-10 17:23:28.000000 UTC,1AQ2m6GH78oLgZYCdueUb4Zjxg1L6BkHZM,5000000000
9efa6cb3b8cca3c9387144f397f80e7b4bc2dd86026fdd308625a2e100a08d5a,0,2009-01-10 17:35:03.000000 UTC,1DEwdHYmo8q6AhSHG7UgxEjttNMFdw9e7u,5000000000
27c4d937dca276fb2b61e579902e8a876fd5b5abc17590410ced02d5a9f8e483,0,2009-01-10 17:39:13.000000 UTC,1DnzNm7QC479kSydvzmgb16X2c5GwRVzs1,5000000000
2f5c03ce19e9a855ac93087a1b68fe6592bcf4bd7cbb9c1ef264d886a785894e,0,2009-01-10 17:44:37.000000 UTC,1Bhq4Uz1Cg8vZLWy5uT3X3Ea3XDSNvkvCM,5000000000
439aee1e1aa6923ad61c1990459f88de1faa3e18b4ee125f99b94b82e1e0af5f,0,2009-01-10 17:59:21.000000 UTC,1HjE5zRg4eYm7jCHB9oSH5WbyZdH1GE2Ns,5000000000
f69778085f1e78a1ea1cfcfe3b61ffb5c99870f5ae382e41ec43cf165d66a6d9,0,2009-01-10 18:11:08.000000 UTC,1D2zWLwXkdgFw5VtcYVtBhZuq5j4qwiRQP,5000000000
ddd4d06365155ab4caaaee552fb3d8643207bd06efe14f920698a6dd4eb22ffa,0,2009-01-10 18:23:13.000000 UTC,1BEKzoSq5kTRNhL9ezh8KJ5vt2NzigQV2K,5000000000
d17b9c9c609309049dfb9005edd7011f02d7875ca7dab6effddf4648bb70eff6,0,2009-01-10 18:41:28.000000 UTC,136g5f3pBidF6q8udL5GGb66CzG7AzBNwv,5000000000
32edede0b7d0c37340a665de057f418df634452f6bb80dcb8a5ff0aeddf1158a,0,2009-01-10 18:45:40.000000 UTC,1FaUNstQc4FUena9XodmbfHgoMD9yKpT4d,5000000000
194c9715279d8626bc66f2b6552f2ae67b3df3a00b88553245b12bffffad5b59,0,2009-01-10 18:56:42.000000 UTC,18K6LJ9wFKSkYDA3dspswRPWiPgNZKvN7d,5000000000
540a7e54fd64478554519f1b2d643ecc888c5030631487f9cfc530b71d281309,0,2009-01-10 19:11:38.000000 UTC,17iyRRXBHJKbv5DKPPkttWewm3CHdNPGQd,5000000000
a09c89d2a31440658a42ec97aeee0d36b01529e45b315922e2aa2955334d1821,0,2009-01-10 19:25:03.000000 UTC,192kkZSRQHrS4dnBoPGgoYB6WeC1HXyYZe,5000000000
b3f978e6ee5e91662af30a634b3f3268c6f5d34aac1eb54e6cc9535026f5084f,0,2009-01-10 19:39:23.000000 UTC,17xQEk6df1Zyzvzs3oLPU9k5BZ85uGxC19,5000000000
3c6f58905f06a9fe9b4313a88827c43dbfb0156fcc3b17bb311d51e8be6746f5,0,2009-01-10 19:53:10.000000 UTC,1h2Znru8Y624tuVnu1UgUujNACTzaFABz,5000000000
d3dc9be5d58809579e56cdd64e78257ecd24e2726cf26ef0a698f4e5c07670b5,0,2009-01-10 19:56:26.000000 UTC,1Kc4RPywLu8bK7JvTQJY1MWHo1S4jqQfzM,5000000000
19521c62482ac299b37c8ae4eab67abd150e3c21dc66b7e2b0919444769ee2ed,0,2009-01-10 20:15:09.000000 UTC,18p2otBZ33Ytgk3afUrHsmiPrFLNPiM4G5,5000000000
fe9ccc6c8b44c67ab170135d4148d6424e748f7549547d8174d59b5127df0102,0,2009-01-10 20:20:48.000000 UTC,1281ZBYNe7qJGMsGgHL2YgUEEFwCdXQwBq,5000000000
bc0f0f8b3235421a036122299db7046a00c3a7cd1d650de3d92969780b873728,0,2009-01-10 20:34:36.000000 UTC,19knNYsDH25AsBGhhoaxnmUKrn9WkVMSUi,5000000000
9635054e3de101ea39dcfa5f4cec63ceb1205db6e0a99304c8db2b3a162137e4,0,2009-01-10 20:49:24.000000 UTC,14UyXKWBcVHYcqSpxYcmR9JLZu6pArwDrd,5000000000
3c0db11484606a63b04ef4b8adcd665655939d3932ab1ebe90d1dfc5f077ca95,0,2009-01-10 20:55:28.000000 UTC,1FERXfs9RYGhhLe2yBsSqYfSqtmUEBUSTc,5000000000
82a1e1731a9b22fdea55c09f2fac191a89efee127956fcfef65caab70f54002d,0,2009-01-10 21:12:39.000000 UTC,16kf2cAY8V7iZjX21Pm8znMJxqa2TYcqQ5,5000000000
ae6eedf8e47ac6dda10ca9f3334bd3031795c55a124948003acd944ebd31fee1,0,2009-01-10 21:20:45.000000 UTC,1AiE8NiskCXRovzHdVzAjydQ9V8Dv7Hiy8,5000000000
701ce76c033e0b03fa79503770a5874840373e30cd9c1eca472ec66617f3a3ee,0,2009-01-10 21:33:44.000000 UTC,12GBk2eiu3AEVvNYTwWYnUz49ecRjJ1CR6,5000000000
0731f33cf07a2e5f749a2910c437a015968e1fc2ed79c95634829167db280c4f,0,2009-01-10 21:44:40.000000 UTC,16jZuw5nwn3ZgzWYrRvhi8NZW2b1NRk6S7,5000000000
ebdb8335d5b148e9cc1b1bb795ee619a649bd1638e5514fdfc3004b1c56fd6a4,0,2009-01-10 21:48:27.000000 UTC,197x9cjGHGq9ah4AAwduRbu48J9PLiwcFD,5000000000
f15c7c51118c1dc93129a9f4999c7768ef2ff8cda3230f56d32576518c5f9349,0,2009-01-10 21:55:03.000000 UTC,1UZhhzWo85osGzNrs1BVjoE3FP8ea2umX,5000000000
f01d7897ca02ed20dfb5544b3c1228e225fd97b72510d40af6c9d8e489033a74,0,2009-01-10 22:03:40.000000 UTC,1PeWcJrkpHMnUs3t5GvuwcHh1oBHYNoDwG,5000000000
b17fc28c1dc15ca4b05bf4784419c145b14e79ece54c793656997984c4e46715,0,2009-01-10 22:21:12.000000 UTC,17uWtnxcJdpH7pEXXmr1SLrohVxe18B3fD,5000000000
bdc5121446fd203abbf0e4d13fe99594dc3dc4c1cb95504feb459e8982d923be,0,2009-01-10 22:30:18.000000 UTC,1GPrHBrbFjzGVTwA4P4y5QnaDhd3GCYU5x,5000000000
807822a80b4ed7b7dfbe560a79705c62a71e48be9dbcce152ab70f94b1eb4307,0,2009-01-10 22:36:19.000000 UTC,1JgpRwCt8rm29g3y4FkVKWWck8qEeKgfZv,5000000000
aa5f3068b53941915d82be382f2b35711305ec7d454a34ca69f8897510db7ab8,0,2009-01-10 22:47:26.000000 UTC,1NnYa2jL24hLgXBbk3TAXHANUQEzXNnSHg,5000000000
fd83acf6e35be34a654ae53fbdc43ae4a7c4e1bcc334064a6360bf6b32339fcb,0,2009-01-10 23:00:59.000000 UTC,19CAnt15TpQrJ9gjmdZZsLcwRj8E1mkqPP,5000000000
dea3224cc1333edf41b3b97913d8b2a6402bddf6132f2137e003b535369f9ae1,0,2009-01-10 23:13:14.000000 UTC,1K2UaAY9jfz7wUxadbD3ivBLGqrcF4ai8M,5000000000
41b48c64cba68c21e0b7b37f589408823f112bb7cbccef4aece29df25347ffb4,0,2009-01-10 23:31:28.000000 UTC,1Ky8dP7oR1cBeg1MzkrgHAeHAHyn92DCar,5000000000
d472546c5171ea73bc9000f2994f069631c7706f5e922e2fe5f8e50e0402bed6,0,2009-01-10 23:46:29.000000 UTC,1FnbdYntfohuZ1EhZ7f9oiT2R5sDsZBohL,5000000000
382501ac2d50c5944465c2c316dbe2c70f23dd0de73ea86d339ea5f2bca7b648,0,2009-01-10 23:57:02.000000 UTC,14U5EYTN54agAngQu92D9gESvHYfKw8EqA,5000000000
47c981c4193d62d9d33b59fe1a6de9c27ff78d9f9003325b61e686a720673626,0,2009-01-11 00:09:14.000000 UTC,19X7soRFwUCRX8aUc3NrRZddHgpLmFmpzc,5000000000
b5015619429af022efa69e0401891a92533b1852f214b68504c2e435a8cb7d0e,0,2009-01-11 00:19:44.000000 UTC,1H2nuVj2EnEVoYSw3opGjVxJdDqnehiYWN,5000000000
fb9967077804b9a4b7f5c80f7d8c567639cc14b17955da27c10b9947ddbd1825,0,2009-01-11 03:46:47.000000 UTC,12ti6ZDtjJTFnfSXJD1yZeojFdc1u4nJcS,5000000000
5ed287fa7b07229b53b15c6ad95ab49c1c222aa0fcfa2dd6603fa8492fae54c6,0,2009-01-11 03:54:37.000000 UTC,1BwWdLV5wbnZvSYfNA8zaEMqEDDjvA99wX,5000000000
5c4c653395879f5992949b3e28bb0be7b27d49e9e11d64899c5de30928d4ad99,0,2009-01-11 04:00:56.000000 UTC,1KmbQCNdfCDkEB6yWw5iLjBTGJ5MYptqAL,5000000000
81fb4b1430e5c2cdee38be1a147c45fe23b38bbad0375ff67dc64450844445be,0,2009-01-11 04:18:11.000000 UTC,1NHVxANujgiDvPxNLQ1cc5B8AEisnx2Yz6,5000000000
561eebc615218a12a9588ac78dde63aa56f3b1b43eb17174d2f093d1e2d1ca73,0,2009-01-11 04:36:23.000000 UTC,1DmJE9Z1Teye3JmxhoDUcmnMmubCg8dNtF,5000000000
9a3d8485cde248ab7dcea68c5a8539498ecb8ad337f2574fc2143d2f644b2e1d,0,2009-01-11 04:51:37.000000 UTC,1HWP2q1RjpRbjm2K5ZPFnnfbnpNjN7XJWj,5000000000
c39bde3039372f835ca96f15d5f38df585fac24a316d28cb5febae7c4af15cb4,0,2009-01-11 05:08:03.000000 UTC,135uQWV3vn5JNgQrWcLd6gWr9S2ybj2BB7,5000000000
12272d79ff1fbc1238d78d7d6e0e75c5f0e7aae7925e4f59b96b02fc2cd82bfc,0,2009-01-11 05:16:26.000000 UTC,15eCuQ4Kd25VDhtv9Pko6DL3tt1ACa3tR8,5000000000
edb7b78f88263e5c47717ee0761131683e85cc31beeac9a98554917c30686440,0,2009-01-11 05:31:28.000000 UTC,12jiJuWynwFcqbNyoay5Sy9pmJn9dsFRgh,5000000000
797556eb999f8fdfd8198dd9ea80723409a359ddcd75c4a54a511970745812f0,0,2009-01-11 05:40:08.000000 UTC,133xmQyVGHnyQwr2pYNiHUMeDUS3mYVsB7,5000000000
2306da842919574ed10ee9c211508b2bae2e8729b2fa5e83b4173831b89d2c28,0,2009-01-11 05:53:29.000000 UTC,1KSHc1tmsUhS9f1TD6RHR8Kmwg9Zv8WhCt,5000000000
9f94cc5c9211258c39f048f4da42dd3048e4d1434c2eff2d28dbf3b3612775c6,0,2009-01-11 05:59:10.000000 UTC,1KMYVBvfMAUZH4gpRknxvKxbqATMAfuu4x,5000000000
c184c93d7494f4096e9e9cb420f7d74c79c4ffd2806d68ff03bb7633bbf21d67,0,2009-01-11 06:10:29.000000 UTC,1BnhHuk62o9tPuG5JerexTX3MhnR8sobLm,5000000000
81b896b98663fb6238c9643545eba3a1b32933f96e1a33d122efed5ab7165f2d,0,2009-01-11 06:16:01.000000 UTC,1DRzyGtGkXYnFz9n9qxnTFbGpYBv4FNmYM,5000000000
71cbe112176d6dc40490dde588798bd75de80133438016a0c05754d74ee1925a,0,2009-01-11 06:23:57.000000 UTC,1LNV5xnjneJwXc6jN8X2co586gjiSz6asS,5000000000
3226a75aaf23565ab1f4b4d3cf7f945e188b1ef35d14bba50bd3ee05df985490,0,2009-01-11 06:33:01.000000 UTC,1PHG1AoZJ5yyg6MV2fkqYCuDDik2NTfzfm,5000000000
8f2cd8d8c2b4ac9162cd8fb11856982ca1bb33898d19f6b50d8361b1318b7dc0,0,2009-01-11 06:43:24.000000 UTC,18GyZ216oMhpCbZ7JkKZyT8x68v2a8HuNA,5000000000
5f716bfbb5be57a4f2283509938898cffe7971af12adb152a058ac02405c85d8,0,2009-01-11 06:59:45.000000 UTC,12XPHPCGYz1WgRhquiAfVeAyjZ7Gbdpih3,5000000000
cc4d0dd009ccf08805d9dca9232a47c60681375312a520f3609045649c2a1690,0,2009-01-11 07:14:28.000000 UTC,1Bq1TLyuvZLvu73eueduUMhBL2QfYDeoNt,5000000000
d0d31488af1205e17630a459d0e2874d18e3102bee42b4dd3806dd9169638b66,0,2009-01-11 07:32:13.000000 UTC,1yNErqkG6GFaQTkRjrp38nqpVFn7QJnhV,5000000000
33a4592d4d8dc04304361ad7bcd96fe23fa801db6d7d917074f75c732079a569,0,2009-01-11 07:49:06.000000 UTC,16cAVR3SQbNzu8KZtGdo8cG1iueWpcngxz,5000000000
2d05f0c9c3e1c226e63b5fac240137687544cf631cd616fd34fd188fc9020866,0,2009-01-11 08:00:25.000000 UTC,13A1W4jLPP75pzvn2qJ5KyyqG3qPSpb9jM,5000000000
cfe6b74cab677b52d850ac659d54266a3a4d7bb48270234d2fec836881d0a5f7,0,2009-01-11 08:15:41.000000 UTC,13CiNuEMKASJBvGdupqaoRs2MqDNhAqmce,5000000000
3b44b5ce02d36db604f0d6b7cc761685484c370a235c54539700b1ad23afefce,0,2009-01-11 08:31:10.000000 UTC,1HFtrEq1YGKxFKdq5nKyd7xm6NrAKcT7zf,5000000000
88d2a4e04a96b45e3ba04637098a92fd0786daf3fc8ff88314f8e739a9918bf3,0,2009-01-11 08:44:27.000000 UTC,1B4HeenWZfzcyHSpHeZGQZtSVUi18wmd2B,5000000000
240074c357b073a794d4dddb19cfb656f2899a89cc2988ab78668efe46d6b74b,0,2009-01-11 08:53:29.000000 UTC,1MBvf6WPKwekXLRxsjjudqUXWJDYUy4qzB,5000000000
5bc9bd461b455db119181c060085bd656430d9d431bbe4539eb0e367e9c77ac8,0,2009-01-11 09:02:47.000000 UTC,1Bjrramo5EisLKeUXjw9GcUcfXcVnpi6vK,5000000000
18883aec5f3e6cec38520df46530f0c6b1ab35973c386922e1c4580fbb9dee80,0,2009-01-11 09:19:25.000000 UTC,1T2TbagADcZFN433zk1HjYuTiXTPs62Yd,5000000000
97e5c5228b572e1be5e91e0cf04784757a293a5efe2788df42868d5cc12a2382,0,2009-01-11 09:31:25.000000 UTC,13t2rxB1FiZ8rSR3jVVNAmJN7hxFCq6pjp,5000000000
202b784e7fcbb28b28906a80d0b65a97cea04db8e34d26596efa55f8806a9402,0,2009-01-11 09:47:02.000000 UTC,1PN2MiaGhnR65x41pbUWbsfCB62hqG8KSG,5000000000
a3007f3f43250476e47d2326dff86155f219294467da4e9e66a168abfab4b230,0,2009-01-11 09:56:14.000000 UTC,1Cef65T8Cqi47KJvc4vYkxuZ9ymBxQfhQf,5000000000
abde5e83fc1973fd042c56c8cb41b6c739f3e50678d1fa2f99f0a409e4aa80c7,0,2009-01-11 10:12:19.000000 UTC,1CbjjM7LDBvmtdvyyZbbb8hp3B8gwUEaio,5000000000
e7a3e246c6f2d582b089d7d6c2f925e8aae46ef0c0ce97d3dd3afe3016a44e97,0,2009-01-11 10:27:53.000000 UTC,1HCeeU957J4NTXDer2fGvDsb7mVjU9TtLb,5000000000
3438117001eedca26a917571b11e684ab3a4b1ca172fdc0ccaa3cc439b211ead,0,2009-01-11 10:35:37.000000 UTC,1JNWvsrDf8mdH82Y7xp8yACDfm6TpVwZeM,5000000000
2190266c257e569eb34062471fd3d2327252ab5bdc6427dbc4531e2c8ac4e5e1,0,2009-01-11 10:49:35.000000 UTC,19K4cNVYVyNiwZ5xkzjW9ZtMb8XvBS2LkT,5000000000
ca7b0295546806c9b6631f8bc89ed0b55434ee5f8ce6198a918af18c6da9237c,0,2009-01-11 11:00:19.000000 UTC,1NG4uecvtRyRx9eWxUaw6PVLPKMfDE7nz4,5000000000
3ed59485d7b1e1ded9c35a5a098611f5ddd7c1581923de11165b759b5fc8e0a4,0,2009-01-11 11:06:03.000000 UTC,14w8FgPQhPRuP4wnVpER9p9Cb7kYQWkzwY,5000000000
5c8605699ca5c4ab9a4ff4054d04c253331f20e8f338a7482cde878f5b63bea9,0,2009-01-11 11:15:48.000000 UTC,1MF2sw6Zan5p4ViuGdxRoNr48M5rFvHkqn,5000000000
bbbf6ee73ce663f04f74b2847f39f1ac6ecff085f6bad7b6a20bfd15f06143fb,0,2009-01-11 11:25:47.000000 UTC,18NmcVxBKf5tZXuV5KijPTgbdguGohnBCV,5000000000
4451cf99a232a9f43f7726989789a4fa62e4ab14af507cbe864bf9bac64281c2,0,2009-01-11 11:31:24.000000 UTC,1N24Lobvo9BN4iGrm4SRhCUwpwd273dSfq,5000000000
3797c09006aaad367f7342e215820e499bfbb809f042c690fb7a71b8537c0868,0,2009-01-11 11:49:17.000000 UTC,1AUR9CVmm5wH8xc2EufyDpuA8HEZcSamhY,5000000000
41d65efc188d9394e47987b39891254cdb35cdfbbcc5876193685994e8a6e6f5,0,2009-01-11 12:07:03.000000 UTC,1FeGetWU2tR2QSrxnpRwHGXGcxzhN6zQza,5000000000
38d907cc08db97a47c2a6e789daeaf6343fa107c5e03297a8bb709373ac17eff,0,2009-01-11 12:18:01.000000 UTC,1B7CyZF8e6TYzhNBSHy8yYuTRJNpMtNChg,5000000000
d637b6d9c9847fb9fad159f6a60d6d8c93fc546f9fd61c317d61315bea9fdbef,0,2009-01-11 12:27:53.000000 UTC,1nQ5KafzA4DWGa327n8JnZ29q4PKg5Y7m,5000000000
b944ef8c77f9b5f4a4276880f17256988bba4d0125abc54391548061a688ae09,0,2009-01-11 12:43:43.000000 UTC,1CT9huFgxMFveRvzZ7zPPJNoaMm2Fo64VH,5000000000
611b40973fe68cc42b70ae5af365a449af458d76086415c6fa6c45364c36278e,0,2009-01-11 12:51:18.000000 UTC,1M7U7kbW9CY7znW6sSRzycgPCxr5LkJy2r,5000000000
0d4fe37aeb52ff6c01f119fe0cd42ee8f2366d9bf55c50ba8fe52e760dcbc96a,0,2009-01-11 13:07:35.000000 UTC,1JRiK5gbEjTEAdFU2kYoQJRCMZgVCQgbpQ,5000000000
28614aedbf551e1e4c0ba85cfae326a0b17c7fe0812a7e814d8612d9936e19c8,0,2009-01-11 13:18:19.000000 UTC,1PwcmHdjVFfQgXpd6V4BGzRY7yLBvGb4eK,5000000000
0a4820413c11c1b9d28bff885a155da7ed1fcaf784d22f5b46796e2c4e83ace1,0,2009-01-11 13:52:45.000000 UTC,15kHBARv1ZaCrmyExVUn6Uh7wnJVXveF8A,5000000000
5f9aa6e1717102b9a059c223901fa36842c8a9db462d58a0ba71177c9ed9febc,0,2009-01-11 13:54:51.000000 UTC,135S6YvALYCydS6R82hWi967f3xUnWVQ3S,5000000000
9a1f38fa9f25bb77504cfda998c4742b5a22466acb32ebedb247bd284682a5be,0,2009-01-11 14:12:40.000000 UTC,1BF5nbuKF3UTYCQTpxuH62UA8WJWAqQKo5,5000000000
9200bf5bccb0e27e20939be38d83e4b1d337e219e0e254a4d0c57a1a9973ba36,0,2009-01-11 14:28:45.000000 UTC,1PZnnfPq3EpcGZZyiX8WCbEhm9amzpjTYr,5000000000
9a9699147493e8528df46eb9a3216ad1ab64fd733fa3f8f3d55908ad7ec41ff9,0,2009-01-11 14:38:45.000000 UTC,13aK6boaLbWkyLsDBmNZnUGhzh4iL2vQky,5000000000
0f1bb85ed4cdf6bc13491b23afb924bb9ac556fb1db246d09252443a66a2a9e4,0,2009-01-11 14:43:28.000000 UTC,1GPhCZpM72YrpkZVqQECpT6eKprKFEwkSH,5000000000
08648614555595f23ea51c8c018777ac0601e328d7784e41a18408863d98500d,0,2009-01-11 14:54:27.000000 UTC,1PpU2yx6CSruakyYjckH8eUJWAH1XUQ7ZM,5000000000
0531b1aae949e997105507732ed7c76eae5c9ea987d7a4f7c45e7a28c36cab28,0,2009-01-11 15:02:01.000000 UTC,13pS5WuihmpE7WMQAZkFdvfvVo1NDp7R7V,5000000000
f2a9c8b6b9361b21ee2f28672053ba0080b2bbbcb767ad34eb0c4d614d54014a,0,2009-01-11 15:06:16.000000 UTC,1EDV8iD4cDZbKxZu6UGAPW5i2ytQmR5xoQ,5000000000
503b849e628ef733ee0b0d9dc152f96e78a083afaee5c84298c2855e1d80c9f1,0,2009-01-11 15:14:28.000000 UTC,1MMFzwh3r5fxNwpTZvm6iZReX7RUwZxnaY,5000000000
